Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m3e1,branch-sizd,branch-yuxs,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: consent
1,1720184356717,05/07/2024 12:59:16,1720187956717,1,05/07/2024 14:59:16,172913,29,questionnaire-q2am,,38771405,BLIND,11377060,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x1024,1536x889,,,0,Consent Form New,7,F,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720184450730,05/07/2024 13:00:50,1720188050730,1,05/07/2024 15:00:50,172913,29,questionnaire-q2am,,38771405,BLIND,11377060,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x1024,1536x889,,,0,Consent Form New,7,F,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720184450730,05/07/2024 13:00:50,1720188050730,1,05/07/2024 15:00:50,172913,29,questionnaire-q2am,,38771405,BLIND,11377060,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x1024,1536x889,,,0,Consent Form New,7,F,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720184450730,05/07/2024 13:00:50,1720188050730,1,05/07/2024 15:00:50,172913,29,questionnaire-q2am,,38771405,BLIND,11377060,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x1024,1536x889,,,0,Consent Form New,7,F,Consent,eligible,,,,,info,,END,,,,,,
1,1720184387660,05/07/2024 12:59:47,1720187987660,1,05/07/2024 14:59:47,172913,29,questionnaire-q2am,,38771415,BLIND,11377065,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1360x768,1360x641,,,0,Consent Form New,7,B,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720184396694,05/07/2024 12:59:56,1720187996694,1,05/07/2024 14:59:56,172913,29,questionnaire-q2am,,38771415,BLIND,11377065,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1360x768,1360x641,,,0,Consent Form New,7,B,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720184396694,05/07/2024 12:59:56,1720187996694,1,05/07/2024 14:59:56,172913,29,questionnaire-q2am,,38771415,BLIND,11377065,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1360x768,1360x641,,,0,Consent Form New,7,B,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720184396694,05/07/2024 12:59:56,1720187996694,1,05/07/2024 14:59:56,172913,29,questionnaire-q2am,,38771415,BLIND,11377065,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1360x768,1360x641,,,0,Consent Form New,7,B,Consent,eligible,,,,,info,,END,,,,,,
1,1720185293417,05/07/2024 13:14:53,1720188893417,1,05/07/2024 15:14:53,172913,29,questionnaire-q2am,,38771809,BLIND,11377146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1245x587,,,0,Consent Form New,7,C,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720185317894,05/07/2024 13:15:17,1720188917894,1,05/07/2024 15:15:17,172913,29,questionnaire-q2am,,38771809,BLIND,11377146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1245x587,,,0,Consent Form New,7,C,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720185317894,05/07/2024 13:15:17,1720188917894,1,05/07/2024 15:15:17,172913,29,questionnaire-q2am,,38771809,BLIND,11377146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1245x587,,,0,Consent Form New,7,C,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720185317895,05/07/2024 13:15:17,1720188917895,1,05/07/2024 15:15:17,172913,29,questionnaire-q2am,,38771809,BLIND,11377146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1245x587,,,0,Consent Form New,7,C,Consent,eligible,,,,,info,,END,,,,,,
1,1720185773333,05/07/2024 13:22:53,1720189373333,1,05/07/2024 15:22:53,172913,29,questionnaire-q2am,,38772003,BLIND,11377190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,2000x966,,,0,Consent Form New,7,E,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720185805547,05/07/2024 13:23:25,1720189405547,1,05/07/2024 15:23:25,172913,29,questionnaire-q2am,,38772003,BLIND,11377190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,2000x966,,,0,Consent Form New,7,E,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720185805547,05/07/2024 13:23:25,1720189405547,1,05/07/2024 15:23:25,172913,29,questionnaire-q2am,,38772003,BLIND,11377190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,2000x966,,,0,Consent Form New,7,E,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720185805547,05/07/2024 13:23:25,1720189405547,1,05/07/2024 15:23:25,172913,29,questionnaire-q2am,,38772003,BLIND,11377190,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,2000x966,,,0,Consent Form New,7,E,Consent,eligible,,,,,info,,END,,,,,,
1,1720186506697,05/07/2024 13:35:06,1720190106697,1,05/07/2024 15:35:06,172913,29,questionnaire-q2am,,38772337,BLIND,11377249,,complete,,,mobile,Samsung SM-A225F,Android 13,Yandex 23.9.2.34.00,385x854,384x667,,,0,Consent Form New,7,D,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720186558792,05/07/2024 13:35:58,1720190158792,1,05/07/2024 15:35:58,172913,29,questionnaire-q2am,,38772337,BLIND,11377249,,complete,,,mobile,Samsung SM-A225F,Android 13,Yandex 23.9.2.34.00,385x854,384x667,,,0,Consent Form New,7,D,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720186558793,05/07/2024 13:35:58,1720190158793,1,05/07/2024 15:35:58,172913,29,questionnaire-q2am,,38772337,BLIND,11377249,,complete,,,mobile,Samsung SM-A225F,Android 13,Yandex 23.9.2.34.00,385x854,384x667,,,0,Consent Form New,7,D,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720186558794,05/07/2024 13:35:58,1720190158794,1,05/07/2024 15:35:58,172913,29,questionnaire-q2am,,38772337,BLIND,11377249,,complete,,,mobile,Samsung SM-A225F,Android 13,Yandex 23.9.2.34.00,385x854,384x667,,,0,Consent Form New,7,D,Consent,eligible,,,,,info,,END,,,,,,
1,1720186669062,05/07/2024 13:37:49,1720190269062,1,05/07/2024 15:37:49,172913,29,questionnaire-q2am,,38772402,BLIND,11377283,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x559,,,0,Consent Form New,7,A,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720186674397,05/07/2024 13:37:54,1720190274397,1,05/07/2024 15:37:54,172913,29,questionnaire-q2am,,38772402,BLIND,11377283,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x559,,,0,Consent Form New,7,A,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720186674398,05/07/2024 13:37:54,1720190274398,1,05/07/2024 15:37:54,172913,29,questionnaire-q2am,,38772402,BLIND,11377283,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x559,,,0,Consent Form New,7,A,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720186674398,05/07/2024 13:37:54,1720190274398,1,05/07/2024 15:37:54,172913,29,questionnaire-q2am,,38772402,BLIND,11377283,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x559,,,0,Consent Form New,7,A,Consent,eligible,,,,,info,,END,,,,,,
1,1720186748225,05/07/2024 13:39:08,1720190348225,1,05/07/2024 15:39:08,172913,29,questionnaire-q2am,,38772449,BLIND,11377297,,complete,,,computer,Desktop or Laptop,Windows 10,AVG Secure Browser 126.0.0.0,3440x1440,3440x1279,,,0,Consent Form New,7,F,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720186751452,05/07/2024 13:39:11,1720190351452,1,05/07/2024 15:39:11,172913,29,questionnaire-q2am,,38772449,BLIND,11377297,,complete,,,computer,Desktop or Laptop,Windows 10,AVG Secure Browser 126.0.0.0,3440x1440,3440x1279,,,0,Consent Form New,7,F,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720186751452,05/07/2024 13:39:11,1720190351452,1,05/07/2024 15:39:11,172913,29,questionnaire-q2am,,38772449,BLIND,11377297,,complete,,,computer,Desktop or Laptop,Windows 10,AVG Secure Browser 126.0.0.0,3440x1440,3440x1279,,,0,Consent Form New,7,F,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720186751452,05/07/2024 13:39:11,1720190351452,1,05/07/2024 15:39:11,172913,29,questionnaire-q2am,,38772449,BLIND,11377297,,complete,,,computer,Desktop or Laptop,Windows 10,AVG Secure Browser 126.0.0.0,3440x1440,3440x1279,,,0,Consent Form New,7,F,Consent,eligible,,,,,info,,END,,,,,,
1,1720186922717,05/07/2024 13:42:02,1720190522717,1,05/07/2024 15:42:02,172913,29,questionnaire-q2am,,38772512,BLIND,11377307,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 121.0.0.0,1920x1080,1920x927,,,0,Consent Form New,7,B,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720186932148,05/07/2024 13:42:12,1720190532148,1,05/07/2024 15:42:12,172913,29,questionnaire-q2am,,38772512,BLIND,11377307,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 121.0.0.0,1920x1080,1920x927,,,0,Consent Form New,7,B,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720186932149,05/07/2024 13:42:12,1720190532149,1,05/07/2024 15:42:12,172913,29,questionnaire-q2am,,38772512,BLIND,11377307,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 121.0.0.0,1920x1080,1920x927,,,0,Consent Form New,7,B,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720186932149,05/07/2024 13:42:12,1720190532149,1,05/07/2024 15:42:12,172913,29,questionnaire-q2am,,38772512,BLIND,11377307,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 121.0.0.0,1920x1080,1920x927,,,0,Consent Form New,7,B,Consent,eligible,,,,,info,,END,,,,,,
1,1720187078412,05/07/2024 13:44:38,1720190678412,1,05/07/2024 15:44:38,172913,29,questionnaire-q2am,,38772602,BLIND,11377326,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x945,,,0,Consent Form New,7,A,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720187087894,05/07/2024 13:44:47,1720190687894,1,05/07/2024 15:44:47,172913,29,questionnaire-q2am,,38772602,BLIND,11377326,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x945,,,0,Consent Form New,7,A,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720187087894,05/07/2024 13:44:47,1720190687894,1,05/07/2024 15:44:47,172913,29,questionnaire-q2am,,38772602,BLIND,11377326,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x945,,,0,Consent Form New,7,A,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720187087894,05/07/2024 13:44:47,1720190687894,1,05/07/2024 15:44:47,172913,29,questionnaire-q2am,,38772602,BLIND,11377326,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x945,,,0,Consent Form New,7,A,Consent,eligible,,,,,info,,END,,,,,,
1,1720187304098,05/07/2024 13:48:24,1720190904098,1,05/07/2024 15:48:24,172913,29,questionnaire-q2am,,38772712,BLIND,11377344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,2000x1013,,,0,Consent Form New,7,C,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720187356488,05/07/2024 13:49:16,1720190956488,1,05/07/2024 15:49:16,172913,29,questionnaire-q2am,,38772712,BLIND,11377344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,625x1001,,,0,Consent Form New,7,C,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720187356489,05/07/2024 13:49:16,1720190956489,1,05/07/2024 15:49:16,172913,29,questionnaire-q2am,,38772712,BLIND,11377344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,625x1001,,,0,Consent Form New,7,C,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720187356489,05/07/2024 13:49:16,1720190956489,1,05/07/2024 15:49:16,172913,29,questionnaire-q2am,,38772712,BLIND,11377344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,625x1001,,,0,Consent Form New,7,C,Consent,eligible,,,,,info,,END,,,,,,
1,1720187674138,05/07/2024 13:54:34,1720191274138,1,05/07/2024 15:54:34,172913,29,questionnaire-q2am,,38772882,BLIND,11377380,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1440x900,1440x702,,,0,Consent Form New,7,B,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720187678700,05/07/2024 13:54:38,1720191278700,1,05/07/2024 15:54:38,172913,29,questionnaire-q2am,,38772882,BLIND,11377380,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1440x900,1440x702,,,0,Consent Form New,7,B,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720187678700,05/07/2024 13:54:38,1720191278700,1,05/07/2024 15:54:38,172913,29,questionnaire-q2am,,38772882,BLIND,11377380,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1440x900,1440x702,,,0,Consent Form New,7,B,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720187678701,05/07/2024 13:54:38,1720191278701,1,05/07/2024 15:54:38,172913,29,questionnaire-q2am,,38772882,BLIND,11377380,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1440x900,1440x702,,,0,Consent Form New,7,B,Consent,eligible,,,,,info,,END,,,,,,
1,1720188495672,05/07/2024 14:08:15,1720192095672,1,05/07/2024 16:08:15,172913,29,questionnaire-q2am,,38773209,BLIND,11377451,,complete,,,mobile,undefined 2201116TG,Android 13,Yandex 24.6.1.1.00,393x873,393x684,,,0,Consent Form New,7,E,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720188768388,05/07/2024 14:12:48,1720192368388,1,05/07/2024 16:12:48,172913,29,questionnaire-q2am,,38773209,BLIND,11377451,,complete,,,mobile,undefined 2201116TG,Android 13,Yandex 24.6.1.1.00,393x873,393x684,,,0,Consent Form New,7,E,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720188768389,05/07/2024 14:12:48,1720192368389,1,05/07/2024 16:12:48,172913,29,questionnaire-q2am,,38773209,BLIND,11377451,,complete,,,mobile,undefined 2201116TG,Android 13,Yandex 24.6.1.1.00,393x873,393x684,,,0,Consent Form New,7,E,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720188768390,05/07/2024 14:12:48,1720192368390,1,05/07/2024 16:12:48,172913,29,questionnaire-q2am,,38773209,BLIND,11377451,,complete,,,mobile,undefined 2201116TG,Android 13,Yandex 24.6.1.1.00,393x873,393x684,,,0,Consent Form New,7,E,Consent,eligible,,,,,info,,END,,,,,,
1,1720188521951,05/07/2024 14:08:41,1720192121951,1,05/07/2024 16:08:41,172913,29,questionnaire-q2am,,38773218,BLIND,11377455,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,602x581,,,0,Consent Form New,7,F,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720188541039,05/07/2024 14:09:01,1720192141039,1,05/07/2024 16:09:01,172913,29,questionnaire-q2am,,38773218,BLIND,11377455,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,602x581,,,0,Consent Form New,7,F,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720188541039,05/07/2024 14:09:01,1720192141039,1,05/07/2024 16:09:01,172913,29,questionnaire-q2am,,38773218,BLIND,11377455,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,602x581,,,0,Consent Form New,7,F,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720188541039,05/07/2024 14:09:01,1720192141039,1,05/07/2024 16:09:01,172913,29,questionnaire-q2am,,38773218,BLIND,11377455,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,602x581,,,0,Consent Form New,7,F,Consent,eligible,,,,,info,,END,,,,,,
1,1720188652055,05/07/2024 14:10:52,1720195852055,2,05/07/2024 18:10:52,172913,29,questionnaire-q2am,,38773260,BLIND,11377442,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,Consent Form New,7,D,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720188669262,05/07/2024 14:11:09,1720195869262,2,05/07/2024 18:11:09,172913,29,questionnaire-q2am,,38773260,BLIND,11377442,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,Consent Form New,7,D,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720188669262,05/07/2024 14:11:09,1720195869262,2,05/07/2024 18:11:09,172913,29,questionnaire-q2am,,38773260,BLIND,11377442,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,Consent Form New,7,D,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720188669262,05/07/2024 14:11:09,1720195869262,2,05/07/2024 18:11:09,172913,29,questionnaire-q2am,,38773260,BLIND,11377442,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,Consent Form New,7,D,Consent,eligible,,,,,info,,END,,,,,,
1,1720188675339,05/07/2024 14:11:15,1720192275339,1,05/07/2024 16:11:15,172913,29,questionnaire-q2am,,38773273,BLIND,11377470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 126.0.0.0,1470x956,1462x804,,,0,Consent Form New,7,E,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720188685972,05/07/2024 14:11:25,1720192285972,1,05/07/2024 16:11:25,172913,29,questionnaire-q2am,,38773273,BLIND,11377470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 126.0.0.0,1470x956,1462x804,,,0,Consent Form New,7,E,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720188685972,05/07/2024 14:11:25,1720192285972,1,05/07/2024 16:11:25,172913,29,questionnaire-q2am,,38773273,BLIND,11377470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 126.0.0.0,1470x956,1462x804,,,0,Consent Form New,7,E,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720188685973,05/07/2024 14:11:25,1720192285973,1,05/07/2024 16:11:25,172913,29,questionnaire-q2am,,38773273,BLIND,11377470,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 126.0.0.0,1470x956,1462x804,,,0,Consent Form New,7,E,Consent,eligible,,,,,info,,END,,,,,,
1,1720188976315,05/07/2024 14:16:16,1720192576315,1,05/07/2024 16:16:16,172913,29,questionnaire-q2am,,38773429,BLIND,11377487,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1093x513,,,0,Consent Form New,7,C,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720188984270,05/07/2024 14:16:24,1720192584270,1,05/07/2024 16:16:24,172913,29,questionnaire-q2am,,38773429,BLIND,11377487,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1093x513,,,0,Consent Form New,7,C,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720188984270,05/07/2024 14:16:24,1720192584270,1,05/07/2024 16:16:24,172913,29,questionnaire-q2am,,38773429,BLIND,11377487,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1093x513,,,0,Consent Form New,7,C,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720188984271,05/07/2024 14:16:24,1720192584271,1,05/07/2024 16:16:24,172913,29,questionnaire-q2am,,38773429,BLIND,11377487,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1093x513,,,0,Consent Form New,7,C,Consent,eligible,,,,,info,,END,,,,,,
1,1720188992250,05/07/2024 14:16:32,1720192592250,1,05/07/2024 16:16:32,172913,29,questionnaire-q2am,,38773434,BLIND,11377511,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,531x366,,,0,Consent Form New,7,F,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720189016360,05/07/2024 14:16:56,1720192616360,1,05/07/2024 16:16:56,172913,29,questionnaire-q2am,,38773434,BLIND,11377511,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,531x366,,,0,Consent Form New,7,F,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720189016360,05/07/2024 14:16:56,1720192616360,1,05/07/2024 16:16:56,172913,29,questionnaire-q2am,,38773434,BLIND,11377511,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,531x366,,,0,Consent Form New,7,F,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720189016360,05/07/2024 14:16:56,1720192616360,1,05/07/2024 16:16:56,172913,29,questionnaire-q2am,,38773434,BLIND,11377511,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,531x366,,,0,Consent Form New,7,F,Consent,eligible,,,,,info,,END,,,,,,
1,1720189569576,05/07/2024 14:26:09,1720193169576,1,05/07/2024 16:26:09,172913,29,questionnaire-q2am,,38773631,BLIND,11377565,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1912x1004,,,0,Consent Form New,7,B,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720189587826,05/07/2024 14:26:27,1720193187826,1,05/07/2024 16:26:27,172913,29,questionnaire-q2am,,38773631,BLIND,11377565,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1912x1004,,,0,Consent Form New,7,B,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720189587826,05/07/2024 14:26:27,1720193187826,1,05/07/2024 16:26:27,172913,29,questionnaire-q2am,,38773631,BLIND,11377565,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1912x1004,,,0,Consent Form New,7,B,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720189587826,05/07/2024 14:26:27,1720193187826,1,05/07/2024 16:26:27,172913,29,questionnaire-q2am,,38773631,BLIND,11377565,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1912x1004,,,0,Consent Form New,7,B,Consent,eligible,,,,,info,,END,,,,,,
1,1720189642780,05/07/2024 14:27:22,1720193242780,1,05/07/2024 16:27:22,172913,29,questionnaire-q2am,,38773682,BLIND,11377560,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1366x643,,,0,Consent Form New,7,A,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720189664060,05/07/2024 14:27:44,1720193264060,1,05/07/2024 16:27:44,172913,29,questionnaire-q2am,,38773682,BLIND,11377560,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1366x643,,,0,Consent Form New,7,A,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720189664060,05/07/2024 14:27:44,1720193264060,1,05/07/2024 16:27:44,172913,29,questionnaire-q2am,,38773682,BLIND,11377560,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1366x643,,,0,Consent Form New,7,A,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720189664060,05/07/2024 14:27:44,1720193264060,1,05/07/2024 16:27:44,172913,29,questionnaire-q2am,,38773682,BLIND,11377560,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1366x643,,,0,Consent Form New,7,A,Consent,eligible,,,,,info,,END,,,,,,
