Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m3e1,branch-sizd,branch-yuxs,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: age,Store: disorders,Store: treatments,Store: oversea,Store: English
4,1720165025824,05/07/2024 07:37:05,1720168625824,1,05/07/2024 09:37:05,172913,29,questionnaire-y2w6,,38764093,BLIND,11375529,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,414x896,414x714,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,What is your age?,response,value,30,,,Age Entry,3,object-8,,0,0,0,1
5,1720165025824,05/07/2024 07:37:05,1720168625824,1,05/07/2024 09:37:05,172913,29,questionnaire-y2w6,,38764093,BLIND,11375529,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,414x896,414x714,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,treatment-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
6,1720165025824,05/07/2024 07:37:05,1720168625824,1,05/07/2024 09:37:05,172913,29,questionnaire-y2w6,,38764093,BLIND,11375529,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,414x896,414x714,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,treatment-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
7,1720165025824,05/07/2024 07:37:05,1720168625824,1,05/07/2024 09:37:05,172913,29,questionnaire-y2w6,,38764093,BLIND,11375529,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,414x896,414x714,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
8,1720165025824,05/07/2024 07:37:05,1720168625824,1,05/07/2024 09:37:05,172913,29,questionnaire-y2w6,,38764093,BLIND,11375529,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,414x896,414x714,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
9,1720165025824,05/07/2024 07:37:05,1720168625824,1,05/07/2024 09:37:05,172913,29,questionnaire-y2w6,,38764093,BLIND,11375529,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,414x896,414x714,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,UK-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
10,1720165025824,05/07/2024 07:37:05,1720168625824,1,05/07/2024 09:37:05,172913,29,questionnaire-y2w6,,38764093,BLIND,11375529,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,414x896,414x714,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,UK-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
11,1720165025825,05/07/2024 07:37:05,1720168625825,1,05/07/2024 09:37:05,172913,29,questionnaire-y2w6,,38764093,BLIND,11375529,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,414x896,414x714,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,English-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
12,1720165025825,05/07/2024 07:37:05,1720168625825,1,05/07/2024 09:37:05,172913,29,questionnaire-y2w6,,38764093,BLIND,11375529,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,414x896,414x714,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,English-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
13,1720165025825,05/07/2024 07:37:05,1720168625825,1,05/07/2024 09:37:05,172913,29,questionnaire-y2w6,,38764093,BLIND,11375529,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,414x896,414x714,,,0,Demographic New,7,B,Consent,eligible,,,,,info,,END,,,,,,,,,,
1,1720165073612,05/07/2024 07:37:53,1720168673612,1,05/07/2024 09:37:53,172913,29,questionnaire-y2w6,,38764109,BLIND,11375531,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,412x915,412x783,,,0,Demographic New,7,C,Consent,eligible,,,,,info,,BEGIN,,,,,,,,,,
2,1720165085646,05/07/2024 07:38:05,1720168685646,1,05/07/2024 09:38:05,172913,29,questionnaire-y2w6,,38764109,BLIND,11375531,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,412x915,412x839,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,value,Female,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
3,1720165085646,05/07/2024 07:38:05,1720168685646,1,05/07/2024 09:38:05,172913,29,questionnaire-y2w6,,38764109,BLIND,11375531,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,412x915,412x839,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,quantised,2,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
4,1720165085647,05/07/2024 07:38:05,1720168685647,1,05/07/2024 09:38:05,172913,29,questionnaire-y2w6,,38764109,BLIND,11375531,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,412x915,412x839,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,What is your age?,response,value,40,,,Age Entry,3,object-8,,0,0,0,1
5,1720165085647,05/07/2024 07:38:05,1720168685647,1,05/07/2024 09:38:05,172913,29,questionnaire-y2w6,,38764109,BLIND,11375531,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,412x915,412x839,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,treatment-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
6,1720165085648,05/07/2024 07:38:05,1720168685648,1,05/07/2024 09:38:05,172913,29,questionnaire-y2w6,,38764109,BLIND,11375531,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,412x915,412x839,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,treatment-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
7,1720165085648,05/07/2024 07:38:05,1720168685648,1,05/07/2024 09:38:05,172913,29,questionnaire-y2w6,,38764109,BLIND,11375531,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,412x915,412x839,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
8,1720165085649,05/07/2024 07:38:05,1720168685649,1,05/07/2024 09:38:05,172913,29,questionnaire-y2w6,,38764109,BLIND,11375531,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,412x915,412x839,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
9,1720165085649,05/07/2024 07:38:05,1720168685649,1,05/07/2024 09:38:05,172913,29,questionnaire-y2w6,,38764109,BLIND,11375531,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,412x915,412x839,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,UK-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
10,1720165085649,05/07/2024 07:38:05,1720168685649,1,05/07/2024 09:38:05,172913,29,questionnaire-y2w6,,38764109,BLIND,11375531,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,412x915,412x839,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,UK-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
11,1720165085650,05/07/2024 07:38:05,1720168685650,1,05/07/2024 09:38:05,172913,29,questionnaire-y2w6,,38764109,BLIND,11375531,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,412x915,412x839,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,English-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
12,1720165085650,05/07/2024 07:38:05,1720168685650,1,05/07/2024 09:38:05,172913,29,questionnaire-y2w6,,38764109,BLIND,11375531,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,412x915,412x839,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,English-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
13,1720165085651,05/07/2024 07:38:05,1720168685651,1,05/07/2024 09:38:05,172913,29,questionnaire-y2w6,,38764109,BLIND,11375531,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,412x915,412x839,,,0,Demographic New,7,C,Consent,eligible,,,,,info,,END,,,,,,,,,,
1,1720165011084,05/07/2024 07:36:51,1720168611084,1,05/07/2024 09:36:51,172913,29,questionnaire-y2w6,,38764092,BLIND,11375532,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,412x869,412x724,,,0,Demographic New,7,E,Consent,eligible,,,,,info,,BEGIN,,,,,,,,,,
2,1720165026185,05/07/2024 07:37:06,1720168626185,1,05/07/2024 09:37:06,172913,29,questionnaire-y2w6,,38764092,BLIND,11375532,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,412x869,412x780,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,value,Female,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
3,1720165026185,05/07/2024 07:37:06,1720168626185,1,05/07/2024 09:37:06,172913,29,questionnaire-y2w6,,38764092,BLIND,11375532,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,412x869,412x780,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,quantised,2,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
4,1720165026185,05/07/2024 07:37:06,1720168626185,1,05/07/2024 09:37:06,172913,29,questionnaire-y2w6,,38764092,BLIND,11375532,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,412x869,412x780,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,What is your age?,response,value,56,,,Age Entry,3,object-8,,0,0,0,1
5,1720165026186,05/07/2024 07:37:06,1720168626186,1,05/07/2024 09:37:06,172913,29,questionnaire-y2w6,,38764092,BLIND,11375532,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,412x869,412x780,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,treatment-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
6,1720165026187,05/07/2024 07:37:06,1720168626187,1,05/07/2024 09:37:06,172913,29,questionnaire-y2w6,,38764092,BLIND,11375532,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,412x869,412x780,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,treatment-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
7,1720165026187,05/07/2024 07:37:06,1720168626187,1,05/07/2024 09:37:06,172913,29,questionnaire-y2w6,,38764092,BLIND,11375532,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,412x869,412x780,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
8,1720165026187,05/07/2024 07:37:06,1720168626187,1,05/07/2024 09:37:06,172913,29,questionnaire-y2w6,,38764092,BLIND,11375532,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,412x869,412x780,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
9,1720165026188,05/07/2024 07:37:06,1720168626188,1,05/07/2024 09:37:06,172913,29,questionnaire-y2w6,,38764092,BLIND,11375532,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,412x869,412x780,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,UK-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
10,1720165026188,05/07/2024 07:37:06,1720168626188,1,05/07/2024 09:37:06,172913,29,questionnaire-y2w6,,38764092,BLIND,11375532,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,412x869,412x780,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,UK-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
11,1720165026189,05/07/2024 07:37:06,1720168626189,1,05/07/2024 09:37:06,172913,29,questionnaire-y2w6,,38764092,BLIND,11375532,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,412x869,412x780,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,English-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
12,1720165026189,05/07/2024 07:37:06,1720168626189,1,05/07/2024 09:37:06,172913,29,questionnaire-y2w6,,38764092,BLIND,11375532,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,412x869,412x780,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,English-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
13,1720165026190,05/07/2024 07:37:06,1720168626190,1,05/07/2024 09:37:06,172913,29,questionnaire-y2w6,,38764092,BLIND,11375532,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,412x869,412x780,,,0,Demographic New,7,E,Consent,eligible,,,,,info,,END,,,,,,,,,,
1,1720165265253,05/07/2024 07:41:05,1720168865253,1,05/07/2024 09:41:05,172913,29,questionnaire-y2w6,,38764150,BLIND,11375533,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,Demographic New,7,D,Consent,eligible,,,,,info,,BEGIN,,,,,,,,,,
2,1720165278728,05/07/2024 07:41:18,1720168878728,1,05/07/2024 09:41:18,172913,29,questionnaire-y2w6,,38764150,BLIND,11375533,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,value,Female,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
3,1720165278728,05/07/2024 07:41:18,1720168878728,1,05/07/2024 09:41:18,172913,29,questionnaire-y2w6,,38764150,BLIND,11375533,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,quantised,2,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
4,1720165278728,05/07/2024 07:41:18,1720168878728,1,05/07/2024 09:41:18,172913,29,questionnaire-y2w6,,38764150,BLIND,11375533,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,What is your age?,response,value,34,,,Age Entry,3,object-8,,0,0,0,1
5,1720165278728,05/07/2024 07:41:18,1720168878728,1,05/07/2024 09:41:18,172913,29,questionnaire-y2w6,,38764150,BLIND,11375533,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,,response,treatment-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
6,1720165278728,05/07/2024 07:41:18,1720168878728,1,05/07/2024 09:41:18,172913,29,questionnaire-y2w6,,38764150,BLIND,11375533,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,,response,treatment-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
7,1720165278728,05/07/2024 07:41:18,1720168878728,1,05/07/2024 09:41:18,172913,29,questionnaire-y2w6,,38764150,BLIND,11375533,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
8,1720165278728,05/07/2024 07:41:18,1720168878728,1,05/07/2024 09:41:18,172913,29,questionnaire-y2w6,,38764150,BLIND,11375533,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
9,1720165278728,05/07/2024 07:41:18,1720168878728,1,05/07/2024 09:41:18,172913,29,questionnaire-y2w6,,38764150,BLIND,11375533,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,,response,UK-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
10,1720165278728,05/07/2024 07:41:18,1720168878728,1,05/07/2024 09:41:18,172913,29,questionnaire-y2w6,,38764150,BLIND,11375533,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,,response,UK-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
11,1720165278729,05/07/2024 07:41:18,1720168878729,1,05/07/2024 09:41:18,172913,29,questionnaire-y2w6,,38764150,BLIND,11375533,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,,response,English-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
12,1720165278729,05/07/2024 07:41:18,1720168878729,1,05/07/2024 09:41:18,172913,29,questionnaire-y2w6,,38764150,BLIND,11375533,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,,response,English-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
13,1720165278729,05/07/2024 07:41:18,1720168878729,1,05/07/2024 09:41:18,172913,29,questionnaire-y2w6,,38764150,BLIND,11375533,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,390x844,390x663,,,0,Demographic New,7,D,Consent,eligible,,,,,info,,END,,,,,,,,,,
1,1720165101292,05/07/2024 07:38:21,1720168701292,1,05/07/2024 09:38:21,172913,29,questionnaire-y2w6,,38764118,BLIND,11375534,,complete,,,tablet,undefined K,Android 10,Chrome 126.0.0.0,1280x800,1280x626,,,0,Demographic New,7,C,Consent,eligible,,,,,info,,BEGIN,,,,,,,,,,
2,1720165120971,05/07/2024 07:38:40,1720168720971,1,05/07/2024 09:38:40,172913,29,questionnaire-y2w6,,38764118,BLIND,11375534,,complete,,,tablet,undefined K,Android 10,Chrome 126.0.0.0,1280x800,1280x722,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,value,Male,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
3,1720165120972,05/07/2024 07:38:40,1720168720972,1,05/07/2024 09:38:40,172913,29,questionnaire-y2w6,,38764118,BLIND,11375534,,complete,,,tablet,undefined K,Android 10,Chrome 126.0.0.0,1280x800,1280x722,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,quantised,1,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
4,1720165120972,05/07/2024 07:38:40,1720168720972,1,05/07/2024 09:38:40,172913,29,questionnaire-y2w6,,38764118,BLIND,11375534,,complete,,,tablet,undefined K,Android 10,Chrome 126.0.0.0,1280x800,1280x722,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,What is your age?,response,value,58,,,Age Entry,3,object-8,,0,0,0,1
5,1720165120973,05/07/2024 07:38:40,1720168720973,1,05/07/2024 09:38:40,172913,29,questionnaire-y2w6,,38764118,BLIND,11375534,,complete,,,tablet,undefined K,Android 10,Chrome 126.0.0.0,1280x800,1280x722,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,treatment-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
6,1720165120974,05/07/2024 07:38:40,1720168720974,1,05/07/2024 09:38:40,172913,29,questionnaire-y2w6,,38764118,BLIND,11375534,,complete,,,tablet,undefined K,Android 10,Chrome 126.0.0.0,1280x800,1280x722,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,treatment-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
7,1720165120974,05/07/2024 07:38:40,1720168720974,1,05/07/2024 09:38:40,172913,29,questionnaire-y2w6,,38764118,BLIND,11375534,,complete,,,tablet,undefined K,Android 10,Chrome 126.0.0.0,1280x800,1280x722,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
8,1720165120975,05/07/2024 07:38:40,1720168720975,1,05/07/2024 09:38:40,172913,29,questionnaire-y2w6,,38764118,BLIND,11375534,,complete,,,tablet,undefined K,Android 10,Chrome 126.0.0.0,1280x800,1280x722,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
9,1720165120976,05/07/2024 07:38:40,1720168720976,1,05/07/2024 09:38:40,172913,29,questionnaire-y2w6,,38764118,BLIND,11375534,,complete,,,tablet,undefined K,Android 10,Chrome 126.0.0.0,1280x800,1280x722,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,UK-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
10,1720165120977,05/07/2024 07:38:40,1720168720977,1,05/07/2024 09:38:40,172913,29,questionnaire-y2w6,,38764118,BLIND,11375534,,complete,,,tablet,undefined K,Android 10,Chrome 126.0.0.0,1280x800,1280x722,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,UK-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
11,1720165120977,05/07/2024 07:38:40,1720168720977,1,05/07/2024 09:38:40,172913,29,questionnaire-y2w6,,38764118,BLIND,11375534,,complete,,,tablet,undefined K,Android 10,Chrome 126.0.0.0,1280x800,1280x722,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,English-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
12,1720165120978,05/07/2024 07:38:40,1720168720978,1,05/07/2024 09:38:40,172913,29,questionnaire-y2w6,,38764118,BLIND,11375534,,complete,,,tablet,undefined K,Android 10,Chrome 126.0.0.0,1280x800,1280x722,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,English-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
